timeslice,cluster_id,cluster_name,cpu_cap,mem_cap,vf_cap,cpu_req,mem_req,vf_req,job_count,cpu_utilization,mem_utilization,vf_utilization,time_minutes
10,2,pat-141,80.0,385437,0,20.0,35635,0,2,25.0,9.24535008315237,0.0,2.5
10,3,pat-171,600.0,1616261,512,32.0,93559,44,4,5.333333333333334,5.788607161838342,8.59375,2.5
11,0,k8s-cicd,152.0,383875,0,68.0,157284,0,7,44.73684210526316,40.97271247150765,0.0,2.75
11,1,k8s-mano,240.0,772089,0,52.0,326860,0,2,21.666666666666668,42.334497706870586,0.0,2.75
11,2,pat-141,80.0,385437,0,4.0,4915,0,1,5.0,1.2751759690948197,0.0,2.75
11,3,pat-171,600.0,1616261,512,38.0,105336,48,9,6.333333333333334,6.517264228982819,9.375,2.75
12,0,k8s-cicd,152.0,383875,0,91.0,223637,0,11,59.86842105263158,58.25776619993488,0.0,3.0
12,1,k8s-mano,240.0,772089,0,30.0,194150,0,1,12.5,25.146064767144722,0.0,3.0
12,2,pat-141,80.0,385437,0,4.0,4915,0,1,5.0,1.2751759690948197,0.0,3.0
12,3,pat-171,600.0,1616261,512,35.0,99193,48,8,5.833333333333333,6.1371894762046475,9.375,3.0
13,0,k8s-cicd,152.0,383875,0,73.0,159741,0,9,48.026315789473685,41.61276457180072,0.0,3.25
13,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,3.25
13,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,3.25
13,3,pat-171,600.0,1616261,512,5.0,10443,8,4,0.8333333333333334,0.6461208926033605,1.5625,3.25
14,0,k8s-cicd,152.0,383875,0,40.0,90930,0,6,26.31578947368421,23.68739824161511,0.0,3.5
14,1,k8s-mano,240.0,772089,0,51.5,307199,0,2,21.458333333333332,39.78802961834711,0.0,3.5
14,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,3.5
14,3,pat-171,600.0,1616261,512,30.0,50994,4,5,5.0,3.15505973354551,0.78125,3.5
15,0,k8s-cicd,152.0,383875,0,95.0,159742,0,7,62.5,41.61302507326604,0.0,3.75
15,1,k8s-mano,240.0,772089,0,12.5,63896,0,3,5.208333333333334,8.275729870520108,0.0,3.75
15,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,3.75
15,3,pat-171,600.0,1616261,512,70.0,129022,4,6,11.666666666666666,7.982745361052454,0.78125,3.75
16,0,k8s-cicd,152.0,383875,0,58.0,82942,0,3,38.15789473684211,21.60651253663302,0.0,4.0
16,1,k8s-mano,240.0,772089,0,31.0,206437,0,2,12.916666666666668,26.7374616138813,0.0,4.0
16,2,pat-141,80.0,385437,0,1.0,460,0,1,1.25,0.11934505509330967,0.0,4.0
16,3,pat-171,600.0,1616261,512,71.0,130250,8,7,11.833333333333334,8.058723188890902,1.5625,4.0
17,0,k8s-cicd,152.0,383875,0,22.0,48537,0,5,14.473684210526317,12.643959622272874,0.0,4.25
17,1,k8s-mano,240.0,772089,0,92.0,550501,0,2,38.333333333333336,71.30019984742691,0.0,4.25
17,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,4.25
17,3,pat-171,600.0,1616261,512,42.0,84784,6,5,7.000000000000001,5.245687423009032,1.171875,4.25
18,0,k8s-cicd,152.0,383875,0,77.0,232241,0,18,50.6578947368421,60.49912080755454,0.0,4.5
18,1,k8s-mano,240.0,772089,0,62.0,346521,0,1,25.833333333333336,44.880965795394054,0.0,4.5
18,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,4.5
18,3,pat-171,600.0,1616261,512,7.0,15972,6,4,1.1666666666666667,0.9882067314623072,1.171875,4.5
19,0,k8s-cicd,152.0,383875,0,71.0,180631,0,13,46.71052631578947,47.05464018235103,0.0,4.75
19,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,4.75
19,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,4.75
19,3,pat-171,600.0,1616261,512,5.0,11057,6,3,0.8333333333333334,0.6841098065225852,1.171875,4.75
20,0,k8s-cicd,152.0,383875,0,38.0,78643,0,5,25.0,20.486616737219148,0.0,5.0
20,1,k8s-mano,240.0,772089,0,17.0,54066,0,2,7.083333333333333,7.002560585631967,0.0,5.0
20,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,5.0
20,3,pat-171,600.0,1616261,512,3.0,7372,2,1,0.5,0.45611445181192894,0.390625,5.0
21,0,k8s-cicd,152.0,383875,0,39.0,176332,0,10,25.657894736842106,45.934744382937154,0.0,5.25
21,1,k8s-mano,240.0,772089,0,17.0,54066,0,2,7.083333333333333,7.002560585631967,0.0,5.25
21,2,pat-141,80.0,385437,0,34.0,76185,0,2,42.5,19.76587613539956,0.0,5.25
21,3,pat-171,600.0,1616261,512,3.0,7372,2,1,0.5,0.45611445181192894,0.390625,5.25
22,0,k8s-cicd,152.0,383875,0,56.0,210124,0,10,36.84210526315789,54.737609899055684,0.0,5.5
22,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,5.5
22,2,pat-141,80.0,385437,0,34.0,76185,0,2,42.5,19.76587613539956,0.0,5.5
22,3,pat-171,600.0,1616261,512,1.0,2457,0,1,0.16666666666666669,0.1520175268722069,0.0,5.5
23,0,k8s-cicd,152.0,383875,0,46.0,188620,0,8,30.263157894736842,49.13578638879844,0.0,5.75
23,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,5.75
23,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,5.75
23,3,pat-171,600.0,1616261,512,0.0,0,0,0,0.0,0.0,0.0,5.75
24,0,k8s-cicd,152.0,383875,0,0.0,0,0,0,0.0,0.0,0.0,6.0
24,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,6.0
24,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,6.0
24,3,pat-171,600.0,1616261,512,0.0,0,0,0,0.0,0.0,0.0,6.0
