timeslice,cluster_id,cluster_name,cpu_cap,mem_cap,vf_cap,cpu_req,mem_req,vf_req,job_count,cpu_utilization,mem_utilization,vf_utilization,time_minutes
10,2,pat-141,80.0,385437,0,13.0,27032,0,3,16.25,7.013338107135538,0.0,2.5
10,3,pat-171,600.0,1616261,512,88.0,221796,84,6,14.666666666666666,13.72278363457387,16.40625,2.5
11,0,k8s-cicd,152.0,383875,0,134.0,342828,0,24,88.1578947368421,89.30719635297949,0.0,2.75
11,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,2.75
11,2,pat-141,80.0,385437,0,13.0,27032,0,3,16.25,7.013338107135538,0.0,2.75
11,3,pat-171,600.0,1616261,512,88.0,221796,84,6,14.666666666666666,13.72278363457387,16.40625,2.75
12,0,k8s-cicd,152.0,383875,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,3.0
12,1,k8s-mano,240.0,772089,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,3.0
12,2,pat-141,80.0,385437,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,3.0
12,3,pat-171,600.0,1616261,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,3.0
13,0,k8s-cicd,152.0,383875,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,3.25
13,1,k8s-mano,240.0,772089,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,3.25
13,2,pat-141,80.0,385437,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,3.25
13,3,pat-171,600.0,1616261,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,3.25
14,0,k8s-cicd,152.0,383875,0,129.0,302892,0,20,84.86842105263158,78.90380983393031,0.0,3.5
14,1,k8s-mano,240.0,772089,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,3.5
14,2,pat-141,80.0,385437,0,9.0,18431,0,2,11.25,4.781845022662588,0.0,3.5
14,3,pat-171,600.0,1616261,512,89.0,224253,84,7,14.833333333333334,13.87480116144608,16.40625,3.5
15,0,k8s-cicd,152.0,383875,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,3.75
15,1,k8s-mano,240.0,772089,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,3.75
15,2,pat-141,80.0,385437,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,3.75
15,3,pat-171,600.0,1616261,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,3.75
16,0,k8s-cicd,152.0,383875,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,4.0
16,1,k8s-mano,240.0,772089,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,4.0
16,2,pat-141,80.0,385437,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,4.0
16,3,pat-171,600.0,1616261,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,4.0
17,0,k8s-cicd,152.0,383875,0,119.0,289376,0,21,78.28947368421053,75.38287202865516,0.0,4.25
17,1,k8s-mano,240.0,772089,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,4.25
17,2,pat-141,80.0,385437,0,8.0,15974,0,1,10.0,4.144386761001149,0.0,4.25
17,3,pat-171,600.0,1616261,512,86.0,216880,84,7,14.333333333333334,13.418624838438841,16.40625,4.25
18,0,k8s-cicd,152.0,383875,0,101.0,230397,0,16,66.44736842105263,60.01875610550309,0.0,4.5
18,1,k8s-mano,240.0,772089,0,39.5,210124,0,1,16.458333333333332,27.214997234774746,0.0,4.5
18,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,4.5
18,3,pat-171,600.0,1616261,512,89.0,221025,88,10,14.833333333333334,13.675080942991261,17.1875,4.5
19,0,k8s-cicd,152.0,383875,0,101.0,230397,0,16,66.44736842105263,60.01875610550309,0.0,4.75
19,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,4.75
19,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,4.75
19,3,pat-171,600.0,1616261,512,89.0,221025,88,10,14.833333333333334,13.675080942991261,17.1875,4.75
20,0,k8s-cicd,152.0,383875,0,101.0,230397,0,16,66.44736842105263,60.01875610550309,0.0,5.0
20,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,5.0
20,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,5.0
20,3,pat-171,600.0,1616261,512,89.0,221025,88,10,14.833333333333334,13.675080942991261,17.1875,5.0
21,0,k8s-cicd,152.0,383875,0,109.0,220568,0,13,71.71052631578947,57.45828720286552,0.0,5.25
21,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,5.25
21,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,5.25
21,3,pat-171,600.0,1616261,512,53.0,135011,54,6,8.833333333333334,8.353291949753165,10.546875,5.25
22,0,k8s-cicd,152.0,383875,0,109.0,220568,0,13,71.71052631578947,57.45828720286552,0.0,5.5
22,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,5.5
22,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,5.5
22,3,pat-171,600.0,1616261,512,53.0,135011,54,6,8.833333333333334,8.353291949753165,10.546875,5.5
23,0,k8s-cicd,152.0,383875,0,109.0,220568,0,13,71.71052631578947,57.45828720286552,0.0,5.75
23,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,5.75
23,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,5.75
23,3,pat-171,600.0,1616261,512,53.0,135011,54,6,8.833333333333334,8.353291949753165,10.546875,5.75
24,0,k8s-cicd,152.0,383875,0,112.0,212580,0,11,73.68421052631578,55.377401497883426,0.0,6.0
24,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,6.0
24,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,6.0
24,3,pat-171,600.0,1616261,512,79.0,215670,94,6,13.166666666666666,13.34376069211594,18.359375,6.0
25,0,k8s-cicd,152.0,383875,0,112.0,212580,0,11,73.68421052631578,55.377401497883426,0.0,6.25
25,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,6.25
25,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,6.25
25,3,pat-171,600.0,1616261,512,79.0,215670,94,6,13.166666666666666,13.34376069211594,18.359375,6.25
26,0,k8s-cicd,152.0,383875,0,112.0,212580,0,11,73.68421052631578,55.377401497883426,0.0,6.5
26,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,6.5
26,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,6.5
26,3,pat-171,600.0,1616261,512,79.0,215670,94,6,13.166666666666666,13.34376069211594,18.359375,6.5
27,0,k8s-cicd,152.0,383875,0,88.0,187391,0,11,57.89473684210527,48.815630087919246,0.0,6.75
27,1,k8s-mano,240.0,772089,0,55.0,313344,0,1,22.916666666666664,40.583922319836184,0.0,6.75
27,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,6.75
27,3,pat-171,600.0,1616261,512,78.0,215210,94,5,13.0,13.315299942274175,18.359375,6.75
28,0,k8s-cicd,152.0,383875,0,88.0,187391,0,11,57.89473684210527,48.815630087919246,0.0,7.0
28,1,k8s-mano,240.0,772089,0,55.0,313344,0,1,22.916666666666664,40.583922319836184,0.0,7.0
28,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,7.0
28,3,pat-171,600.0,1616261,512,78.0,215210,94,5,13.0,13.315299942274175,18.359375,7.0
29,0,k8s-cicd,152.0,383875,0,88.0,187391,0,11,57.89473684210527,48.815630087919246,0.0,7.25
29,1,k8s-mano,240.0,772089,0,55.0,313344,0,1,22.916666666666664,40.583922319836184,0.0,7.25
29,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,7.25
29,3,pat-171,600.0,1616261,512,78.0,215210,94,5,13.0,13.315299942274175,18.359375,7.25
30,0,k8s-cicd,152.0,383875,0,59.0,143153,0,9,38.81578947368421,37.29156626506024,0.0,7.5
30,1,k8s-mano,240.0,772089,0,55.0,313344,0,1,22.916666666666664,40.583922319836184,0.0,7.5
30,2,pat-141,80.0,385437,0,20.0,35635,0,2,25.0,9.24535008315237,0.0,7.5
30,3,pat-171,600.0,1616261,512,32.0,93559,44,4,5.333333333333334,5.788607161838342,8.59375,7.5
31,0,k8s-cicd,152.0,383875,0,59.0,143153,0,9,38.81578947368421,37.29156626506024,0.0,7.75
31,1,k8s-mano,240.0,772089,0,77.0,446054,0,2,32.083333333333336,57.77235525956205,0.0,7.75
31,2,pat-141,80.0,385437,0,20.0,35635,0,2,25.0,9.24535008315237,0.0,7.75
31,3,pat-171,600.0,1616261,512,32.0,93559,44,4,5.333333333333334,5.788607161838342,8.59375,7.75
32,0,k8s-cicd,152.0,383875,0,59.0,143153,0,9,38.81578947368421,37.29156626506024,0.0,8.0
32,1,k8s-mano,240.0,772089,0,107.0,640204,0,3,44.583333333333336,82.91842002670677,0.0,8.0
32,2,pat-141,80.0,385437,0,20.0,35635,0,2,25.0,9.24535008315237,0.0,8.0
32,3,pat-171,600.0,1616261,512,32.0,93559,44,4,5.333333333333334,5.788607161838342,8.59375,8.0
33,0,k8s-cicd,152.0,383875,0,68.0,157284,0,7,44.73684210526316,40.97271247150765,0.0,8.25
33,1,k8s-mano,240.0,772089,0,107.0,640204,0,3,44.583333333333336,82.91842002670677,0.0,8.25
33,2,pat-141,80.0,385437,0,4.0,4915,0,1,5.0,1.2751759690948197,0.0,8.25
33,3,pat-171,600.0,1616261,512,38.0,105336,48,9,6.333333333333334,6.517264228982819,9.375,8.25
34,0,k8s-cicd,152.0,383875,0,68.0,157284,0,7,44.73684210526316,40.97271247150765,0.0,8.5
34,1,k8s-mano,240.0,772089,0,52.0,326860,0,2,21.666666666666668,42.334497706870586,0.0,8.5
34,2,pat-141,80.0,385437,0,4.0,4915,0,1,5.0,1.2751759690948197,0.0,8.5
34,3,pat-171,600.0,1616261,512,38.0,105336,48,9,6.333333333333334,6.517264228982819,9.375,8.5
35,0,k8s-cicd,152.0,383875,0,68.0,157284,0,7,44.73684210526316,40.97271247150765,0.0,8.75
35,1,k8s-mano,240.0,772089,0,52.0,326860,0,2,21.666666666666668,42.334497706870586,0.0,8.75
35,2,pat-141,80.0,385437,0,4.0,4915,0,1,5.0,1.2751759690948197,0.0,8.75
35,3,pat-171,600.0,1616261,512,38.0,105336,48,9,6.333333333333334,6.517264228982819,9.375,8.75
36,0,k8s-cicd,152.0,383875,0,91.0,223637,0,11,59.86842105263158,58.25776619993488,0.0,9.0
36,1,k8s-mano,240.0,772089,0,52.0,326860,0,2,21.666666666666668,42.334497706870586,0.0,9.0
36,2,pat-141,80.0,385437,0,4.0,4915,0,1,5.0,1.2751759690948197,0.0,9.0
36,3,pat-171,600.0,1616261,512,35.0,99193,48,8,5.833333333333333,6.1371894762046475,9.375,9.0
37,0,k8s-cicd,152.0,383875,0,91.0,223637,0,11,59.86842105263158,58.25776619993488,0.0,9.25
37,1,k8s-mano,240.0,772089,0,22.0,132710,0,1,9.166666666666666,17.18843293972586,0.0,9.25
37,2,pat-141,80.0,385437,0,4.0,4915,0,1,5.0,1.2751759690948197,0.0,9.25
37,3,pat-171,600.0,1616261,512,35.0,99193,48,8,5.833333333333333,6.1371894762046475,9.375,9.25
38,0,k8s-cicd,152.0,383875,0,91.0,223637,0,11,59.86842105263158,58.25776619993488,0.0,9.5
38,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,9.5
38,2,pat-141,80.0,385437,0,4.0,4915,0,1,5.0,1.2751759690948197,0.0,9.5
38,3,pat-171,600.0,1616261,512,35.0,99193,48,8,5.833333333333333,6.1371894762046475,9.375,9.5
39,0,k8s-cicd,152.0,383875,0,73.0,159741,0,9,48.026315789473685,41.61276457180072,0.0,9.75
39,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,9.75
39,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,9.75
39,3,pat-171,600.0,1616261,512,5.0,10443,8,4,0.8333333333333334,0.6461208926033605,1.5625,9.75
40,0,k8s-cicd,152.0,383875,0,73.0,159741,0,9,48.026315789473685,41.61276457180072,0.0,10.0
40,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,10.0
40,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,10.0
40,3,pat-171,600.0,1616261,512,5.0,10443,8,4,0.8333333333333334,0.6461208926033605,1.5625,10.0
41,0,k8s-cicd,152.0,383875,0,73.0,159741,0,9,48.026315789473685,41.61276457180072,0.0,10.25
41,1,k8s-mano,240.0,772089,0,44.0,267878,0,1,18.333333333333332,34.69522296004735,0.0,10.25
41,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,10.25
41,3,pat-171,600.0,1616261,512,5.0,10443,8,4,0.8333333333333334,0.6461208926033605,1.5625,10.25
42,0,k8s-cicd,152.0,383875,0,40.0,90930,0,6,26.31578947368421,23.68739824161511,0.0,10.5
42,1,k8s-mano,240.0,772089,0,51.5,307199,0,2,21.458333333333332,39.78802961834711,0.0,10.5
42,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,10.5
42,3,pat-171,600.0,1616261,512,30.0,50994,4,5,5.0,3.15505973354551,0.78125,10.5
43,0,k8s-cicd,152.0,383875,0,40.0,90930,0,6,26.31578947368421,23.68739824161511,0.0,10.75
43,1,k8s-mano,240.0,772089,0,51.5,307199,0,2,21.458333333333332,39.78802961834711,0.0,10.75
43,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,10.75
43,3,pat-171,600.0,1616261,512,30.0,50994,4,5,5.0,3.15505973354551,0.78125,10.75
44,0,k8s-cicd,152.0,383875,0,40.0,90930,0,6,26.31578947368421,23.68739824161511,0.0,11.0
44,1,k8s-mano,240.0,772089,0,7.5,39321,0,1,3.125,5.0928066582997555,0.0,11.0
44,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,11.0
44,3,pat-171,600.0,1616261,512,30.0,50994,4,5,5.0,3.15505973354551,0.78125,11.0
45,0,k8s-cicd,152.0,383875,0,95.0,159742,0,7,62.5,41.61302507326604,0.0,11.25
45,1,k8s-mano,240.0,772089,0,12.5,63896,0,3,5.208333333333334,8.275729870520108,0.0,11.25
45,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,11.25
45,3,pat-171,600.0,1616261,512,70.0,129022,4,6,11.666666666666666,7.982745361052454,0.78125,11.25
46,0,k8s-cicd,152.0,383875,0,95.0,159742,0,7,62.5,41.61302507326604,0.0,11.5
46,1,k8s-mano,240.0,772089,0,12.5,63896,0,3,5.208333333333334,8.275729870520108,0.0,11.5
46,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,11.5
46,3,pat-171,600.0,1616261,512,70.0,129022,4,6,11.666666666666666,7.982745361052454,0.78125,11.5
47,0,k8s-cicd,152.0,383875,0,95.0,159742,0,7,62.5,41.61302507326604,0.0,11.75
47,1,k8s-mano,240.0,772089,0,12.5,63896,0,3,5.208333333333334,8.275729870520108,0.0,11.75
47,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,11.75
47,3,pat-171,600.0,1616261,512,70.0,129022,4,6,11.666666666666666,7.982745361052454,0.78125,11.75
48,0,k8s-cicd,152.0,383875,0,58.0,82942,0,3,38.15789473684211,21.60651253663302,0.0,12.0
48,1,k8s-mano,240.0,772089,0,38.5,245758,0,3,16.041666666666668,31.830268272181055,0.0,12.0
48,2,pat-141,80.0,385437,0,1.0,460,0,1,1.25,0.11934505509330967,0.0,12.0
48,3,pat-171,600.0,1616261,512,71.0,130250,8,7,11.833333333333334,8.058723188890902,1.5625,12.0
49,0,k8s-cicd,152.0,383875,0,58.0,82942,0,3,38.15789473684211,21.60651253663302,0.0,12.25
49,1,k8s-mano,240.0,772089,0,31.0,206437,0,2,12.916666666666668,26.7374616138813,0.0,12.25
49,2,pat-141,80.0,385437,0,1.0,460,0,1,1.25,0.11934505509330967,0.0,12.25
49,3,pat-171,600.0,1616261,512,71.0,130250,8,7,11.833333333333334,8.058723188890902,1.5625,12.25
50,0,k8s-cicd,152.0,383875,0,58.0,82942,0,3,38.15789473684211,21.60651253663302,0.0,12.5
50,1,k8s-mano,240.0,772089,0,30.0,203980,0,1,12.5,26.419234052032863,0.0,12.5
50,2,pat-141,80.0,385437,0,1.0,460,0,1,1.25,0.11934505509330967,0.0,12.5
50,3,pat-171,600.0,1616261,512,71.0,130250,8,7,11.833333333333334,8.058723188890902,1.5625,12.5
51,0,k8s-cicd,152.0,383875,0,22.0,48537,0,5,14.473684210526317,12.643959622272874,0.0,12.75
51,1,k8s-mano,240.0,772089,0,92.0,550501,0,2,38.333333333333336,71.30019984742691,0.0,12.75
51,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,12.75
51,3,pat-171,600.0,1616261,512,42.0,84784,6,5,7.000000000000001,5.245687423009032,1.171875,12.75
52,0,k8s-cicd,152.0,383875,0,55.0,151141,0,12,36.18421052631579,39.372451970042334,0.0,13.0
52,1,k8s-mano,240.0,772089,0,92.0,550501,0,2,38.333333333333336,71.30019984742691,0.0,13.0
52,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,13.0
52,3,pat-171,600.0,1616261,512,42.0,84784,6,5,7.000000000000001,5.245687423009032,1.171875,13.0
53,0,k8s-cicd,152.0,383875,0,55.0,151141,0,12,36.18421052631579,39.372451970042334,0.0,13.25
53,1,k8s-mano,240.0,772089,0,62.0,346521,0,1,25.833333333333336,44.880965795394054,0.0,13.25
53,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,13.25
53,3,pat-171,600.0,1616261,512,42.0,84784,6,5,7.000000000000001,5.245687423009032,1.171875,13.25
54,0,k8s-cicd,152.0,383875,0,52.0,178175,0,14,34.21052631578947,46.41484858352328,0.0,13.5
54,1,k8s-mano,240.0,772089,0,62.0,346521,0,1,25.833333333333336,44.880965795394054,0.0,13.5
54,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,13.5
54,3,pat-171,600.0,1616261,512,7.0,15972,6,4,1.1666666666666667,0.9882067314623072,1.171875,13.5
55,0,k8s-cicd,152.0,383875,0,30.0,111820,0,9,19.736842105263158,29.129273852165415,0.0,13.75
55,1,k8s-mano,240.0,772089,0,62.0,346521,0,1,25.833333333333336,44.880965795394054,0.0,13.75
55,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,13.75
55,3,pat-171,600.0,1616261,512,7.0,15972,6,4,1.1666666666666667,0.9882067314623072,1.171875,13.75
56,0,k8s-cicd,152.0,383875,0,55.0,165886,0,13,36.18421052631579,43.21354607619668,0.0,14.0
56,1,k8s-mano,240.0,772089,0,62.0,346521,0,1,25.833333333333336,44.880965795394054,0.0,14.0
56,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,14.0
56,3,pat-171,600.0,1616261,512,7.0,15972,6,4,1.1666666666666667,0.9882067314623072,1.171875,14.0
57,0,k8s-cicd,152.0,383875,0,71.0,180631,0,13,46.71052631578947,47.05464018235103,0.0,14.25
57,1,k8s-mano,240.0,772089,0,62.0,346521,0,1,25.833333333333336,44.880965795394054,0.0,14.25
57,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,14.25
57,3,pat-171,600.0,1616261,512,5.0,11057,6,3,0.8333333333333334,0.6841098065225852,1.171875,14.25
58,0,k8s-cicd,152.0,383875,0,76.0,178174,0,13,50.0,46.41458808205796,0.0,14.5
58,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,14.5
58,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,14.5
58,3,pat-171,600.0,1616261,512,5.0,11057,6,3,0.8333333333333334,0.6841098065225852,1.171875,14.5
59,0,k8s-cicd,152.0,383875,0,76.0,178174,0,13,50.0,46.41458808205796,0.0,14.75
59,1,k8s-mano,240.0,772089,0,0.0,0,0,0,0.0,0.0,0.0,14.75
59,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,14.75
59,3,pat-171,600.0,1616261,512,5.0,11057,6,3,0.8333333333333334,0.6841098065225852,1.171875,14.75
60,0,k8s-cicd,152.0,383875,0,63.0,132709,0,9,41.44736842105263,34.570888961250404,0.0,15.0
60,1,k8s-mano,240.0,772089,0,17.0,54066,0,2,7.083333333333333,7.002560585631967,0.0,15.0
60,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,15.0
60,3,pat-171,600.0,1616261,512,3.0,7372,2,1,0.5,0.45611445181192894,0.390625,15.0
61,0,k8s-cicd,152.0,383875,0,47.0,98917,0,7,30.92105263157895,25.768023445131877,0.0,15.25
61,1,k8s-mano,240.0,772089,0,17.0,54066,0,2,7.083333333333333,7.002560585631967,0.0,15.25
61,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,15.25
61,3,pat-171,600.0,1616261,512,3.0,7372,2,1,0.5,0.45611445181192894,0.390625,15.25
62,0,k8s-cicd,152.0,383875,0,22.0,44851,0,3,14.473684210526317,11.68375122110062,0.0,15.5
62,1,k8s-mano,240.0,772089,0,17.0,54066,0,2,7.083333333333333,7.002560585631967,0.0,15.5
62,2,pat-141,80.0,385437,0,0.0,0,0,0,0.0,0.0,0.0,15.5
62,3,pat-171,600.0,1616261,512,3.0,7372,2,1,0.5,0.45611445181192894,0.390625,15.5
63,0,k8s-cicd,152.0,383875,0,39.0,176332,0,10,25.657894736842106,45.934744382937154,0.0,15.75
63,1,k8s-mano,240.0,772089,0,17.0,54066,0,2,7.083333333333333,7.002560585631967,0.0,15.75
63,2,pat-141,80.0,385437,0,34.0,76185,0,2,42.5,19.76587613539956,0.0,15.75
63,3,pat-171,600.0,1616261,512,3.0,7372,2,1,0.5,0.45611445181192894,0.390625,15.75
64,0,k8s-cicd,152.0,383875,0,64.0,227327,0,11,42.10526315789473,59.21901660696841,0.0,16.0
64,1,k8s-mano,240.0,772089,0,17.0,54066,0,2,7.083333333333333,7.002560585631967,0.0,16.0
64,2,pat-141,80.0,385437,0,34.0,76185,0,2,42.5,19.76587613539956,0.0,16.0
64,3,pat-171,600.0,1616261,512,3.0,7372,2,1,0.5,0.45611445181192894,0.390625,16.0
65,0,k8s-cicd,152.0,383875,0,64.0,227327,0,11,42.10526315789473,59.21901660696841,0.0,16.25
65,1,k8s-mano,240.0,772089,0,1.0,2457,0,1,0.4166666666666667,0.31822756184843976,0.0,16.25
65,2,pat-141,80.0,385437,0,34.0,76185,0,2,42.5,19.76587613539956,0.0,16.25
65,3,pat-171,600.0,1616261,512,3.0,7372,2,1,0.5,0.45611445181192894,0.390625,16.25
66,0,k8s-cicd,152.0,383875,0,56.0,210124,0,10,36.84210526315789,54.737609899055684,0.0,16.5
