timeslice,cluster_id,cluster_name,cpu_cap,mem_cap,vf_cap,cpu_req,mem_req,vf_req,job_count,cpu_utilization,mem_utilization,vf_utilization,time_minutes
15,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,3.75
15,2,pat-141,256,704,0,122,236,0,2,47.65625,33.52272727272727,0.0,3.75
16,0,k8s-cicd,272,768,160,93,268,0,1,34.19117647058824,34.89583333333333,0.0,4.0
16,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,4.0
16,2,pat-141,256,704,0,98,198,0,1,38.28125,28.125,0.0,4.0
17,0,k8s-cicd,272,768,160,0,0,0,0,0.0,0.0,0.0,4.25
17,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,4.25
17,2,pat-141,256,704,0,98,198,0,1,38.28125,28.125,0.0,4.25
18,0,k8s-cicd,272,768,160,0,0,0,0,0.0,0.0,0.0,4.5
18,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,4.5
18,2,pat-141,256,704,0,98,198,0,1,38.28125,28.125,0.0,4.5
19,0,k8s-cicd,272,768,160,0,0,0,0,0.0,0.0,0.0,4.75
19,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,4.75
19,2,pat-141,256,704,0,98,198,0,1,38.28125,28.125,0.0,4.75
20,0,k8s-cicd,272,768,160,0,0,0,0,0.0,0.0,0.0,5.0
20,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,5.0
20,2,pat-141,256,704,0,98,198,0,1,38.28125,28.125,0.0,5.0
21,0,k8s-cicd,272,768,160,0,0,0,0,0.0,0.0,0.0,5.25
21,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,5.25
21,2,pat-141,256,704,0,98,198,0,1,38.28125,28.125,0.0,5.25
22,0,k8s-cicd,272,768,160,0,0,0,0,0.0,0.0,0.0,5.5
22,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,5.5
22,2,pat-141,256,704,0,98,198,0,1,38.28125,28.125,0.0,5.5
23,0,k8s-cicd,272,768,160,0,0,0,0,0.0,0.0,0.0,5.75
23,1,k8s-mano,304,832,0,0,0,0,0,0.0,0.0,0.0,5.75
23,2,pat-141,256,704,0,0,0,0,0,0.0,0.0,0.0,5.75
